ID,IID,Title,Description,Type,URL,State,Confidential,Locked,Milestone,Labels,Author,Author Username,Assignee,Assignee Username,Created At (UTC),Updated At (UTC),Closed At (UTC),Due Date,Start Date,Parent ID,Parent IID,Parent Title,Time Estimate,Time Spent,Weight
191122678,86,Spike : Analyse de la synchronisation bidirectionnelle et gestion des conflits d'état,"### 🔍 Objectif d'étude & recherche
Concevoir un modèle d'échange de données robuste évitant les boucles infinies de Webhooks (TaskFlow notifie Jira, qui re-notifie TaskFlow, etc.) et définissant la priorité des sources de données.

### 📦 Livrables attendus
- Diagrammes de flux de données de synchronisation
- Règle technique : Ajout d'un tag de provenance `origin:taskflow` dans les métadonnées de requête",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/86,Closed,No,No,,"Feature::E - Jira, Priority::High, Type::Spike",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:27:51,2026-05-27 13:27:53,2026-05-27 13:27:52,,,,,,,,
191122680,87,US : Connecter un compte Jira Cloud à l'application TaskFlow (OAuth2 Flow),"### 👤 Rôle utilisateur
**En tant que** administrateur de compte
**Je souhaite** aller dans les paramètres de mon organisation, cliquer sur 'Connecter Jira', m'authentifier chez Atlassian et autoriser TaskFlow
**Afin de** lier nos deux plateformes sans partager de mots de passe ou de clés API d'utilisateurs

### 📋 Critères d'acceptation (Gherkin / Règles)
- Flux de consentement Atlassian standard et sécurisé
- Stockage chiffré du jeton d'accès et du jeton de rafraîchissement (refresh token) en base de données

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/87,Closed,No,No,,"Feature::E - Jira, Priority::High, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:27:53,2026-05-27 13:27:54,2026-05-27 13:27:54,,,,,,,,
191122685,88,US : Associer un projet TaskFlow à un projet Jira,"### 👤 Rôle utilisateur
**En tant que** chef de projet
**Je souhaite** sélectionner un projet Jira dans une liste déroulante pour le lier à mon projet TaskFlow actif
**Afin de** limiter le périmètre de synchronisation des tâches à ces deux projets uniquement

### 📋 Critères d'acceptation (Gherkin / Règles)
- Chargement dynamique des projets Jira de l'instance connectée
- Vérification des permissions d'écriture sur les deux projets avant validation

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/88,Closed,No,No,,"Feature::E - Jira, Priority::High, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:27:55,2026-05-27 13:27:56,2026-05-27 13:27:55,,,,,,,,
191122688,89,US : Synchroniser la création d'une tâche de TaskFlow vers Jira,"### 👤 Rôle utilisateur
**En tant que** développeur sur TaskFlow
**Je souhaite** créer une tâche sur TaskFlow et voir un ticket équivalent créé automatiquement sur Jira avec les mêmes détails
**Afin de** éviter la double saisie fastidieuse des tâches dans deux outils différents

### 📋 Critères d'acceptation (Gherkin / Règles)
- Le ticket Jira est créé instantanément en tâche de fond (asynchrone)
- Le lien vers le ticket Jira est affiché sur la tâche TaskFlow

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/89,Closed,No,No,,"Feature::E - Jira, Priority::High, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:27:56,2026-05-27 13:27:57,2026-05-27 13:27:57,,,,,,,,
191122690,90,US : Synchroniser la création d'une tâche de Jira vers TaskFlow,"### 👤 Rôle utilisateur
**En tant que** Product Owner
**Je souhaite** créer un ticket sur Jira et voir une tâche correspondante apparaître instantanément dans notre backlog TaskFlow
**Afin de** travailler sur TaskFlow tout en capturant les tickets créés par nos clients ou stakeholders sur Jira

### 📋 Critères d'acceptation (Gherkin / Règles)
- Utilisation des Webhooks entrants de Jira
- Détection et rejet des doublons si la tâche a été initiée par TaskFlow

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/90,Closed,No,No,,"Feature::E - Jira, Priority::High, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:27:57,2026-05-27 13:27:58,2026-05-27 13:27:58,,,,,,,,
191122692,91,Bug : Duplication de tâches lors de la première importation en masse depuis Jira,"### 🚨 Description de l'anomalie
Un dysfonctionnement a été signalé par les utilisateurs ou l'équipe QA.

### 🎯 Comportement attendu
L'importation historique d'un projet Jira ne doit importer chaque ticket qu'une seule fois.

### ⚠️ Comportement observé
L'outil d'importation boucle deux fois sur la même page de résultats de l'API Jira REST (du fait d'un mauvais index de pagination `startAt`), insérant 100% des tâches en double dans la base de données de TaskFlow.

### 🔄 Étapes de reproduction
1. Lier un projet Jira contenant 50 tickets
2. Lancer l'importation initiale
3. Constater 100 tâches créées

### 💻 Environnement
- Navigateur: Chrome 124
- OS: macOS Sonoma",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/91,Closed,No,No,,"Feature::E - Jira, Priority::High, Type::Bug",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:27:59,2026-05-27 13:27:59,2026-05-27 13:27:59,,,,,,,,
191122695,92,Bug : Les accents et caractères spéciaux sont corrompus lors de la synchro Jira,"### 🚨 Description de l'anomalie
Un dysfonctionnement a été signalé par les utilisateurs ou l'équipe QA.

### 🎯 Comportement attendu
Les textes synchronisés doivent conserver leur encodage UTF-8 d'origine.

### ⚠️ Comportement observé
Les caractères accentués français (é, à, è, ç, ï) sont remplacés par des symboles étranges (ex: 'Mise  jour') lors de la transmission du JSON entre Jira et TaskFlow.

### 🔄 Étapes de reproduction
1. Créer une tâche intitulée 'Présentation équipe développement'
2. Vérifier le ticket généré sur Jira

### 💻 Environnement
- Navigateur: Chrome 124
- OS: macOS Sonoma",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/92,Closed,No,No,,"Feature::E - Jira, Priority::Medium, Type::Bug",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:00,2026-05-27 13:28:01,2026-05-27 13:28:01,,,,,,,,
191122697,93,US : Synchronisation des statuts de tâches (Bidirectionnel),"### 👤 Rôle utilisateur
**En tant que** membre de l'équipe hybride
**Je souhaite** déplacer une tâche vers 'Terminé' dans TaskFlow et voir le ticket Jira passer automatiquement à 'Done' (et vice-versa)
**Afin de** garder nos tableaux d'avancement parfaitement alignés sans action manuelle

### 📋 Critères d'acceptation (Gherkin / Règles)
- Mapping configurable des colonnes (ex: 'In QA' côté TaskFlow correspond à 'In Review' côté Jira)
- Prise en compte immédiate des changements de colonnes

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/93,Open,No,No,Sprint 7,"Feature::E - Jira, Priority::High, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:01,2026-05-27 13:28:01,,,,,,,,,
191122701,94,US : Synchronisation des assignations de membres d'équipe (mapping des emails),"### 👤 Rôle utilisateur
**En tant que** chef de projet
**Je souhaite** assigner une tâche à Alex sur TaskFlow et voir le ticket Jira assigné automatiquement au compte d'Alex sur Jira
**Afin de** savoir précisément qui travaille sur quoi dans les deux outils

### 📋 Critères d'acceptation (Gherkin / Règles)
- Mapping automatique basé sur l'adresse email exacte des collaborateurs
- Si l'utilisateur n'existe pas sur Jira, laisser le ticket non-assigné et logguer un avertissement dans la console

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/94,Open,No,No,Sprint 7,"Feature::E - Jira, Priority::High, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:02,2026-05-27 13:28:02,,,,,,,,,
191122703,95,US : Synchronisation des commentaires et discussions en temps réel,"### 👤 Rôle utilisateur
**En tant que** développeur
**Je souhaite** écrire un commentaire sur une tâche TaskFlow et le voir apparaître instantanément sous forme de commentaire Jira (et réciproquement)
**Afin de** discuter des détails techniques avec mes collègues qui préfèrent utiliser Jira sans quitter TaskFlow

### 📋 Critères d'acceptation (Gherkin / Règles)
- Signature des commentaires avec le nom de l'auteur d'origine pour la traçabilité (ex: 'Sarah (via TaskFlow) : ...')
- Support du formatage Markdown simple

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/95,Open,No,No,Sprint 7,"Feature::E - Jira, Priority::Medium, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:03,2026-05-27 13:28:03,,,,,,,,,
191122706,96,Bug : Boucle infinie de synchronisation suite aux webhooks concurrents,"### 🚨 Description de l'anomalie
Un dysfonctionnement a été signalé par les utilisateurs ou l'équipe QA.

### 🎯 Comportement attendu
La synchronisation doit ignorer les requêtes de webhooks générées par son propre système.

### ⚠️ Comportement observé
Un cercle vicieux se produit : TaskFlow met à jour une tâche et appelle l'API Jira. Jira met à jour son ticket et déclenche son webhook vers TaskFlow. TaskFlow reçoit le webhook, re-met à jour sa tâche, ré-appelle Jira, etc. Le serveur sature et crashe en moins de 2 minutes sous le poids des requêtes.

### 🔄 Étapes de reproduction
1. Activer la synchronisation bidirectionnelle complète
2. Modifier une description de tâche
3. Observer les logs du serveur s'emballer

### 💻 Environnement
- Navigateur: Chrome 124
- OS: macOS Sonoma",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/96,Open,No,No,Sprint 7,"Feature::E - Jira, Priority::High, Status::To Do, Type::Bug",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:04,2026-05-27 13:28:04,,,,,,,,,
191122710,97,US : Panneau de configuration avancée du mapping des champs Jira / TaskFlow,"### 👤 Rôle utilisateur
**En tant que** administrateur
**Je souhaite** sélectionner manuellement quels champs de TaskFlow (priorité, étiquettes, dates) doivent se synchroniser avec quels champs personnalisés Jira (Custom Fields)
**Afin de** adapter l'intégration aux structures Jira d'entreprises complexes et rigides

### 📋 Critères d'acceptation (Gherkin / Règles)
- Interface graphique simple de type tableau de mapping avec flèches d'association
- Options d'activation/désactivation du mapping pour chaque champ individuel

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/97,Open,No,No,Sprint 8,"Feature::E - Jira, Priority::Medium, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:08,2026-05-27 13:28:08,,,,,,,,,
191122713,98,US : Synchroniser les pièces jointes entre Jira et TaskFlow,"### 👤 Rôle utilisateur
**En tant que** utilisateur
**Je souhaite** uploader une pièce jointe (PDF, image, document) sur TaskFlow et la voir disponible au téléchargement sur Jira
**Afin de** partager des captures d'écran de bugs ou des spécifications produits sans effort additionnel

### 📋 Critères d'acceptation (Gherkin / Règles)
- Transfert binaire asynchrone sécurisé via l'API Atlassian Attachment
- Limitation de la taille des fichiers à 10 Mo pour éviter les surcoûts réseau

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/98,Open,No,No,Sprint 8,"Feature::E - Jira, Priority::Low, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:09,2026-05-27 13:28:09,,,,,,,,,
191122715,99,US : Synchronisation des estimations de temps et points d'effort (Story Points),"### 👤 Rôle utilisateur
**En tant que** Product Owner
**Je souhaite** synchroniser les estimations saisies en Story Points dans mon backlog TaskFlow avec le champ standard 'Story Points' de Jira
**Afin de** avoir des indicateurs de vélocité cohérents dans nos rapports agiles sur les deux outils

### 📋 Critères d'acceptation (Gherkin / Règles)
- Support des valeurs décimales et entières
- Conversion automatique si les formats diffèrent légèrement

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/99,Open,No,No,Sprint 8,"Feature::E - Jira, Priority::Medium, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:10,2026-05-27 13:28:10,,,,,,,,,
191122716,100,Bug : Crash lors de la déconnexion de l'intégration Jira si des tâches sont en attente,"### 🚨 Description de l'anomalie
Un dysfonctionnement a été signalé par les utilisateurs ou l'équipe QA.

### 🎯 Comportement attendu
Désactiver Jira doit purger la file d'attente de synchronisation et interrompre proprement les connexions actives.

### ⚠️ Comportement observé
Le serveur Node.js plante avec une erreur non gérée (`UnhandledPromiseRejection`) car la file d'attente de synchronisation tente d'appeler des endpoints Jira avec des tokens d'authentification préalablement supprimés de la DB.

### 🔄 Étapes de reproduction
1. Mettre l'application en mode hors-ligne pour accumuler des tâches en attente de synchro Jira
2. Cliquer sur 'Désactiver l'intégration Jira'
3. Remettre le réseau
4. Le backend crashe

### 💻 Environnement
- Navigateur: Chrome 124
- OS: macOS Sonoma",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/100,Open,No,No,Sprint 7,"Feature::E - Jira, Priority::High, Status::To Do, Type::Bug",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:11,2026-05-27 13:28:11,,,,,,,,,
191122717,101,US : Logs d'audit détaillés des erreurs de synchronisation pour l'administrateur,"### 👤 Rôle utilisateur
**En tant que** administrateur technique
**Je souhaite** consulter une page 'Logs de synchronisation Jira' listant toutes les tentatives infructueuses avec le code d'erreur HTTP et la tâche concernée
**Afin de** diagnostiquer et résoudre rapidement des problèmes d'autorisation ou de format de données

### 📋 Critères d'acceptation (Gherkin / Règles)
- Tableau triable par date avec filtres par gravité d'erreur
- Bouton 'Retenter la synchronisation' en un clic pour les tâches en échec

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/101,Open,No,No,Sprint 8,"Feature::E - Jira, Priority::Low, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:12,2026-05-27 13:28:12,,,,,,,,,
191122719,102,US : Gestion de la synchronisation avec des instances Jira On-Premise,"### 👤 Rôle utilisateur
**En tant que** responsable sécurité d'un client grand compte
**Je souhaite** configurer l'intégration de TaskFlow avec notre serveur Jira local hébergé derrière notre pare-feu d'entreprise
**Afin de** utiliser l'intégration tout en respectant nos politiques de sécurité réseau strictes

### 📋 Critères d'acceptation (Gherkin / Règles)
- Support de la connexion par clé d'API personnelle (Personal Access Token)
- Documentation claire des adresses IP de TaskFlow à autoriser dans le pare-feu du client

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/102,Open,No,No,Sprint 8,"Feature::E - Jira, Priority::Low, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:13,2026-05-27 13:28:13,,,,,,,,,
191122721,103,"Spike : Modélisation des concepts de capacité, charge et allocation","### 🔍 Objectif d'étude & recherche
Concevoir un schéma de base de données PostgreSQL élégant et flexible pour représenter le temps de travail disponible, les absences, le taux d'allocation des collaborateurs sur diverses tâches et projets.

### 📦 Livrables attendus
- Modèle MCD révisé par Max
- Scripts d'initialisation SQL avec contraintes de non-chevauchement des dates d'allocation",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/103,Closed,No,No,,"Feature::F - Resources, Priority::Medium, Type::Spike",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:15,2026-05-27 13:28:20,2026-05-27 13:28:15,,,,,,,,
191122726,104,US : Définir la capacité de travail hebdomadaire pour chaque collaborateur,"### 👤 Rôle utilisateur
**En tant que** manager
**Je souhaite** saisir la capacité de travail par défaut d'un membre de l'équipe (ex: 35 heures/semaine ou 100% ETP)
**Afin de** calculer précisément la charge de travail globale supportable par mon équipe

### 📋 Critères d'acceptation (Gherkin / Règles)
- Interface de saisie simple dans l'onglet 'Membres d'équipe'
- Prise en compte du temps partiel (ex: 80% ETP soit 28 heures)

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/104,Closed,No,No,,"Feature::F - Resources, Priority::High, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:21,2026-05-27 13:28:21,2026-05-27 13:28:21,,,,,,,,
191122728,105,US : Visualiser le plan de charge global des membres de l'équipe (Gantt),"### 👤 Rôle utilisateur
**En tant que** directeur de projet
**Je souhaite** consulter une vue Gantt / Planning consolidée affichant chaque collaborateur sur une ligne et ses tâches assignées sous forme de barres horizontales temporelles
**Afin de** équilibrer la charge de travail et distribuer efficacement les tâches

### 📋 Critères d'acceptation (Gherkin / Règles)
- Calendrier interactif avec vue par semaine ou par mois
- Affichage du taux d'occupation quotidien par collaborateur avec code couleur

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/105,Open,No,No,Sprint 7,"Feature::F - Resources, Priority::High, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:22,2026-05-27 13:28:22,,,,,,,,,
191122730,106,US : Assigner un collaborateur à une tâche avec un taux d'allocation spécifique,"### 👤 Rôle utilisateur
**En tant que** chef de projet
**Je souhaite** indiquer qu'un développeur travaillera à 50% de son temps sur la tâche X du 1er au 15 du mois
**Afin de** gérer des affectations parallèles sur plusieurs projets en même temps

### 📋 Critères d'acceptation (Gherkin / Règles)
- Champ de saisie 'Taux d'allocation (%)' lors de l'assignation
- Validation : Le total des allocations actives d'une personne ne peut pas dépasser 150% sans avertissement

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/106,Open,No,No,Sprint 7,"Feature::F - Resources, Priority::High, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:23,2026-05-27 13:28:23,,,,,,,,,
191122731,107,US : Détecter et afficher visuellement les sur-allocations,"### 👤 Rôle utilisateur
**En tant que** manager
**Je souhaite** voir une barre rouge clignotante ou un indicateur de surcharge sur le planning Gantt dès qu'un collaborateur est assigné à plus de 100% de sa capacité sur une journée
**Afin de** prévenir l'épuisement professionnel (burnout) de mes collaborateurs et anticiper les retards

### 📋 Critères d'acceptation (Gherkin / Règles)
- Calcul dynamique côté client des sommes d'allocations par jour
- Info-bulle détaillée listant les tâches conflictuelles à l'origine de la surcharge

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/107,Open,No,No,Sprint 7,"Feature::F - Resources, Priority::High, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:24,2026-05-27 13:28:24,,,,,,,,,
191122732,108,Bug : Mauvaise gestion des jours fériés et des congés dans le calcul de la capacité,"### 🚨 Description de l'anomalie
Un dysfonctionnement a été signalé par les utilisateurs ou l'équipe QA.

### 🎯 Comportement attendu
Le calcul de la charge disponible d'un collaborateur doit exclure ses congés validés et les jours fériés nationaux.

### ⚠️ Comportement observé
L'application affiche que les collaborateurs sont disponibles à 100% de leur temps même pendant leur semaine de congés payés, faussant complètement les prévisions de planning.

### 🔄 Étapes de reproduction
1. Déclarer 5 jours de congés pour Alex
2. Ouvrir la vue de charge hebdomadaire
3. Constater que sa capacité disponible reste à 35 heures

### 💻 Environnement
- Navigateur: Chrome 124
- OS: macOS Sonoma",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/108,Open,No,No,Sprint 7,"Feature::F - Resources, Priority::High, Status::To Do, Type::Bug",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:25,2026-05-27 13:28:25,,,,,,,,,
191122734,109,US : Module de gestion des demandes de congés et absences au sein de TaskFlow,"### 👤 Rôle utilisateur
**En tant que** collaborateur
**Je souhaite** déclarer mes dates de congés payés, RTT ou absences maladie directement dans mon profil TaskFlow
**Afin de** informer automatiquement mes chefs de projet sans passer par un autre outil RH externe

### 📋 Critères d'acceptation (Gherkin / Règles)
- Formulaire de demande d'absence simple
- Système d'approbation par email pour le manager direct

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/109,Open,No,No,Sprint 8,"Feature::F - Resources, Priority::Medium, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:26,2026-05-27 13:28:26,,,,,,,,,
191122736,110,US : Saisie des temps réels passés par tâche (Timesheets) par les collaborateurs,"### 👤 Rôle utilisateur
**En tant que** développeur
**Je souhaite** saisir le nombre d'heures réelles passées chaque jour sur mes différentes tâches via une feuille de temps (timesheet)
**Afin de** mesurer l'effort réel fourni par rapport aux estimations initiales

### 📋 Critères d'acceptation (Gherkin / Règles)
- Grille de saisie hebdomadaire rapide
- Possibilité de copier les heures du planning prévisionnel en un clic

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/110,Open,No,No,Sprint 8,"Feature::F - Resources, Priority::Medium, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:27,2026-05-27 13:28:27,,,,,,,,,
191122739,111,US : Comparatif heures planifiées vs heures réelles sur le dashboard,"### 👤 Rôle utilisateur
**En tant que** dirigeant de PME
**Je souhaite** consulter un rapport financier comparant le coût des heures estimées/planifiées et le coût des heures réelles saisies
**Afin de** analyser nos dérives budgétaires et ajuster nos tarifs pour les futurs contrats clients

### 📋 Critères d'acceptation (Gherkin / Règles)
- Graphique à barres doubles (Prévu / Réel) en euros ou en heures
- Détail par phase de projet et par profil de collaborateur

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/111,Open,No,No,Sprint 8,"Feature::F - Resources, Priority::Medium, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:29,2026-05-27 13:28:29,,,,,,,,,
191122741,112,US : Planifier l'utilisation du matériel et des ressources non-humaines,"### 👤 Rôle utilisateur
**En tant que** chef de projet logistique
**Je souhaite** planifier et réserver des ressources physiques (salles de réunion, serveurs de test, véhicules) de la même manière que des personnes
**Afin de** éviter des conflits d'utilisation d'équipements critiques le jour du lancement

### 📋 Critères d'acceptation (Gherkin / Règles)
- Création d'équipements dans le module ressources
- Détection automatique des doubles réservations de matériel

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/112,Open,No,No,Sprint 8,"Feature::F - Resources, Priority::Low, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:30,2026-05-27 13:28:30,,,,,,,,,
